bin_1,bin_2,bin_3,bin_4,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,user_id,target
1,0,0,1,0.8559,0.79,0.1546,0.0581,0.4,0.8659,0.8559,0.1546,0.0882,0.0621,0.1918,0.2458,0.3447,0.1959,dc029453,e9b19332,254a1505,19ca07d9,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
1,0,0,1,0.3994,1.0,0.3464,0.0581,0.0,0.3938,0.3994,0.3464,0.0294,0.0807,0.2048,0.2458,0.0071,0.4389,0088407c,471c6c1b,1b71ea44,19ca07d9,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
1,0,0,1,0.3994,1.0,0.3464,0.0903,0.0,0.4063,0.3994,0.3464,0.1471,0.118,0.1891,0.2458,0.0073,0.4389,0088407c,471c6c1b,1b71ea44,31f4786e,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
0,0,0,1,0.0,0.0,0.3866,0.0903,0.0,0.0,0.2254,0.3866,0.1471,0.118,0.1441,0.2458,0.0073,0.4898,0088407c,471c6c1b,1b71ea44,31f4786e,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
0,0,0,1,0.3994,0.0,0.1732,0.0581,0.4,0.3279,0.3994,0.1732,0.0882,0.0621,0.308,0.2458,0.3447,0.2195,0088407c,471c6c1b,1b71ea44,19ca07d9,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,0
1,0,0,1,0.1427,1.0,0.1649,0.0903,0.0,0.1573,0.1427,0.1649,0.0294,0.1118,0.1504,0.2458,0.0082,0.209,1139858f,4eb42ee6,6dfa5bce,31f4786e,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
1,0,0,1,0.8559,0.52,0.3464,0.129,0.0,0.925,0.8559,0.3464,0.0588,0.1801,0.1598,0.2458,0.0149,0.4389,dc029453,e9b19332,254a1505,9ad4f36f,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
1,0,0,1,0.8559,0.78,0.1546,0.0903,0.0,0.8349,0.8559,0.1546,0.0294,0.1118,0.2104,0.2458,0.0082,0.1959,dc029453,e9b19332,254a1505,31f4786e,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
0,0,0,1,0.0856,0.0,0.2412,0.0903,0.6,0.0774,0.0856,0.2412,0.0588,0.1056,0.2514,0.2458,0.5299,0.3057,1139858f,4eb42ee6,6dfa5bce,31f4786e,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
1,0,0,1,0.8559,1.0,0.3464,0.1097,0.0,0.8616,0.8559,0.3464,0.0882,0.1615,0.1943,0.2458,0.0065,0.4389,dc029453,e9b19332,254a1505,0f68baf6,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
1,0,0,1,0.3994,1.0,0.3464,0.0903,0.0,0.4063,0.3994,0.3464,0.1471,0.118,0.1891,0.2458,0.0073,0.4389,0088407c,471c6c1b,1b71ea44,31f4786e,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
1,0,0,1,0.3795,1.0,0.2474,0.0903,0.0,0.5361,0.3795,0.2474,0.1471,0.118,0.0496,0.2458,0.0073,0.3135,ab4271a7,46a2c293,1b71ea44,31f4786e,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
1,0,0,1,0.3994,0.89,0.3464,0.1097,0.0,0.4021,0.3994,0.3464,0.0882,0.1615,0.1943,0.2458,0.0065,0.4389,0088407c,471c6c1b,1b71ea44,0f68baf6,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
1,0,0,1,0.1427,0.99,0.1649,0.0903,0.0,0.1587,0.1427,0.1649,0.1471,0.118,0.1464,0.2458,0.0073,0.209,1139858f,4eb42ee6,6dfa5bce,31f4786e,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
1,0,0,1,0.1427,0.78,0.1649,0.0903,0.0,0.1639,0.1427,0.1649,0.1471,0.118,0.132,0.2458,0.0073,0.209,1139858f,4eb42ee6,6dfa5bce,31f4786e,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
1,0,0,1,0.1427,1.0,0.1649,0.0903,0.0,0.1385,0.1427,0.1649,0.0294,0.1118,0.2129,0.2458,0.0082,0.209,1139858f,4eb42ee6,6dfa5bce,31f4786e,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
1,0,0,1,0.8559,1.0,0.3464,0.0903,0.6,0.7056,0.8559,0.3464,0.0588,0.1056,0.3055,0.2458,0.5299,0.4389,dc029453,e9b19332,254a1505,31f4786e,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,0
1,0,0,1,0.8559,0.7,0.3464,0.1097,0.0,0.9455,0.8559,0.3464,0.0882,0.1615,0.1496,0.2458,0.0065,0.4389,dc029453,e9b19332,254a1505,0f68baf6,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
0,0,0,1,0.0,0.0,0.3866,0.0903,0.0,0.0,0.0,0.0,0.1471,0.118,0.087,0.2458,0.0073,0.4898,0088407c,471c6c1b,1b71ea44,31f4786e,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
1,0,0,1,0.8559,1.0,0.3464,0.0581,0.0,0.8706,0.8559,0.3464,0.0882,0.087,0.1891,0.2458,0.0041,0.4389,dc029453,e9b19332,254a1505,19ca07d9,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
0,0,0,1,0.3994,0.0,0.3464,0.0581,0.0,0.3994,0.3994,0.3464,0.0882,0.087,0.1977,0.2458,0.0041,0.4389,ab4271a7,46a2c293,1b71ea44,19ca07d9,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,0
1,0,0,1,0.1427,0.99,0.1649,0.0903,0.0,0.1295,0.1427,0.1649,0.1471,0.118,0.2491,0.2458,0.0073,0.209,1139858f,4eb42ee6,6dfa5bce,31f4786e,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
1,0,0,1,0.1427,0.49,0.1649,0.0903,0.0,0.1451,0.1427,0.1649,0.1471,0.118,0.1891,0.2458,0.0073,0.209,1139858f,4eb42ee6,6dfa5bce,31f4786e,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
1,0,0,1,0.3566,0.5,0.1546,0.0903,0.0,0.3228,0.3566,0.1546,0.1471,0.118,0.2507,0.2458,0.0073,0.1959,0088407c,471c6c1b,1b71ea44,31f4786e,d57eeeda,21cb6e7e,86d52c71,a5c0bd39,4d8e93e8,user_5e7e0eca,1
1,1,0,1,0.1712,1.0,0.5052,0.0387,0.2,0.0949,0.1712,0.5052,0.0,0.0683,0.6048,0.3932,0.1544,0.4667,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,1,0,1,0.0,0.0,0.5,0.0387,0.2,0.0,0.5763,0.0,0.0,0.0683,0.6048,0.3932,0.1544,0.4619,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,0,0,1,0.1284,1.0,0.3753,0.0968,0.4,0.0897,0.1284,0.3753,0.0588,0.1118,0.4164,0.3932,0.3303,0.3467,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,0,0,1,0.3994,1.0,0.6964,0.0968,0.4,0.2511,0.3994,0.6964,0.0588,0.1118,0.497,0.3932,0.3303,0.6433,ab4271a7,46a2c293,57170ff1,906ec1b2,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
1,1,0,1,0.1284,1.0,0.3753,0.0129,0.2,0.108,0.1284,0.3753,0.0,0.0311,0.2934,0.3932,0.1823,0.3467,1139858f,4eb42ee6,2bd388cd,19ca07d9,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,0,0,1,0.428,0.0,0.3866,0.0387,0.0,0.4115,0.428,0.3866,0.0294,0.0745,0.2179,0.3932,0.0128,0.3571,dc029453,e9b19332,a917582c,9ad4f36f,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,0,0,1,0.428,0.0,0.3866,0.0968,0.4,0.269,0.428,0.3866,0.0588,0.1118,0.497,0.3932,0.3303,0.3571,dc029453,e9b19332,a917582c,906ec1b2,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,1,0,1,0.0,0.0,0.3753,0.0323,0.0,0.0,0.0,0.0,0.0,0.0621,0.2714,0.3932,0.1541,0.3467,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
1,0,0,1,0.428,0.82,0.3866,0.0968,0.4,0.2708,0.428,0.3866,0.0588,0.1118,0.4916,0.3932,0.3303,0.3571,dc029453,e9b19332,a917582c,906ec1b2,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
1,0,0,1,0.1769,1.0,0.517,0.0387,0.0,0.1632,0.1769,0.517,0.0294,0.0745,0.24,0.3932,0.0128,0.4776,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,0,0,1,0.3566,0.08,0.1546,0.0968,0.4,0.2257,0.3566,0.1546,0.0588,0.1118,0.4916,0.3932,0.3303,0.1429,ab4271a7,46a2c293,57170ff1,906ec1b2,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,0,0,1,0.428,0.66,0.3866,0.1484,0.0,0.3261,0.428,0.3866,0.0294,0.1863,0.3559,0.3932,0.0069,0.3571,dc029453,e9b19332,a917582c,19ca07d9,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
1,0,0,1,0.428,0.82,0.3866,0.0968,0.4,0.2708,0.428,0.3866,0.0588,0.1118,0.4916,0.3932,0.3303,0.3571,dc029453,e9b19332,a917582c,906ec1b2,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
1,0,0,1,0.1769,1.0,0.6964,0.0129,0.0,0.1449,0.1769,0.6964,0.0588,0.0373,0.3096,0.3932,0.0126,0.6433,1139858f,4eb42ee6,2bd388cd,19ca07d9,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,1,0,1,0.0,0.0,0.5,0.0387,0.2,0.0,0.0,0.0,0.0,0.0683,0.6048,0.3932,0.1544,0.4619,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
1,0,0,1,0.428,0.82,0.3866,0.0968,0.4,0.2708,0.428,0.3866,0.0588,0.1118,0.4916,0.3932,0.3303,0.3571,dc029453,e9b19332,a917582c,906ec1b2,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
0,0,0,1,0.428,0.0,0.3866,0.0839,0.2,0.3915,0.428,0.3866,0.0294,0.0994,0.2448,0.3932,0.3484,0.3571,dc029453,e9b19332,a917582c,31f4786e,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,0,0,1,0.428,0.82,0.3866,0.0968,0.4,0.2708,0.428,0.3866,0.0588,0.1118,0.4916,0.3932,0.3303,0.3571,dc029453,e9b19332,a917582c,906ec1b2,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
1,0,0,1,0.3566,0.44,0.1546,0.1677,0.0,0.265,0.3566,0.1546,0.1176,0.205,0.3729,0.3932,0.0047,0.1429,0088407c,471c6c1b,f22335a2,96926404,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,1,0,1,0.428,0.0,0.3866,0.1742,0.0,0.3658,0.428,0.3866,0.0,0.2236,0.2838,0.3932,0.0144,0.3571,0088407c,471c6c1b,f22335a2,9ad4f36f,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,1,0,1,0.1284,1.0,0.3753,0.1419,0.2,0.1208,0.1284,0.3753,0.0,0.1677,0.2293,0.3932,0.1821,0.3467,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,1,0,1,0.1284,1.0,0.3753,0.0323,0.0,0.1041,0.1284,0.3753,0.0,0.0621,0.3161,0.3932,0.1541,0.3467,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,0,0,1,0.428,1.0,0.3866,0.0645,0.8,0.4043,0.428,0.3866,0.0588,0.0807,0.2273,0.3932,0.7323,0.3571,dc029453,e9b19332,a917582c,0f68baf6,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
1,0,0,1,0.1769,1.0,0.6964,0.0645,0.8,0.1129,0.1769,0.6964,0.0588,0.0807,0.4845,0.3932,0.7323,0.6433,1139858f,4eb42ee6,2bd388cd,0f68baf6,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,0,0,1,0.428,0.0,0.3866,0.0645,0.0,0.3974,0.428,0.3866,0.0294,0.087,0.2366,0.3932,0.0039,0.3571,dc029453,e9b19332,a917582c,0f68baf6,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,0,0,1,0.3566,0.0,0.1546,0.1032,0.2,0.1995,0.3566,0.1546,0.0588,0.118,0.5964,0.3932,0.1738,0.1429,0088407c,471c6c1b,f22335a2,19ca07d9,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,1,0,1,0.428,0.0,0.3866,0.1677,0.0,0.2915,0.428,0.3866,0.0,0.2112,0.4346,0.3932,0.0056,0.3571,dc029453,e9b19332,a917582c,96926404,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,1,0,1,0.3566,0.0,0.1546,0.129,0.2,0.3367,0.3566,0.1546,0.0,0.1553,0.2277,0.3932,0.1689,0.1429,0088407c,471c6c1b,f22335a2,9ad4f36f,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,1,0,1,0.428,0.16,0.3866,0.0774,0.4,0.3915,0.428,0.3866,0.0,0.0932,0.2448,0.3932,0.3579,0.3571,dc029453,e9b19332,a917582c,96926404,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,0,0,1,0.1284,1.0,0.3753,0.1677,0.4,0.1199,0.1284,0.3753,0.0588,0.1988,0.2336,0.3932,0.347,0.3467,1139858f,4eb42ee6,2bd388cd,96926404,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,0,0,1,0.428,0.0,0.6031,0.0645,0.8,0.2732,0.428,0.6031,0.0588,0.0807,0.4845,0.3932,0.7323,0.5571,0088407c,471c6c1b,f22335a2,0f68baf6,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,1,0,1,0.3566,0.0,0.1546,0.1677,0.0,0.243,0.3566,0.1546,0.0,0.2112,0.4346,0.3932,0.0056,0.1429,ab4271a7,46a2c293,57170ff1,96926404,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,1,0,1,0.3566,0.21,0.1546,0.1419,0.0,0.3054,0.3566,0.1546,0.0,0.1739,0.2827,0.3932,0.0101,0.1429,0088407c,471c6c1b,f22335a2,906ec1b2,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,0,0,1,0.1769,1.0,0.517,0.0645,0.8,0.1519,0.1769,0.517,0.0588,0.0807,0.2809,0.3932,0.7323,0.4776,1139858f,4eb42ee6,2bd388cd,0f68baf6,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,1,0,1,0.428,0.96,0.3866,0.0323,0.0,0.4115,0.428,0.3866,0.0,0.0621,0.2179,0.3932,0.1541,0.3571,dc029453,e9b19332,a917582c,9ad4f36f,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
1,1,0,1,0.1284,1.0,0.5,0.0323,0.0,0.1233,0.1284,0.5,0.0,0.0497,0.2184,0.3932,0.0151,0.4619,1139858f,4eb42ee6,2bd388cd,96926404,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,1,0,1,0.1769,1.0,0.6964,0.0323,0.0,0.1544,0.1769,0.6964,0.0,0.0621,0.2714,0.3932,0.1541,0.6433,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
1,0,0,1,0.428,1.0,0.3866,0.0645,0.8,0.4043,0.428,0.3866,0.0588,0.0807,0.2273,0.3932,0.7323,0.3571,dc029453,e9b19332,a917582c,0f68baf6,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
1,0,0,1,0.3994,1.0,0.5598,0.1032,0.0,0.2917,0.3994,0.5598,0.0588,0.1242,0.3846,0.3932,0.0059,0.5171,ab4271a7,46a2c293,57170ff1,19ca07d9,0e06251b,baf1c418,f7445224,9eeada87,afa4bb26,user_e3fdbc07,1
0,1,0,1,0.428,0.0,0.6031,0.1419,0.2,0.3789,0.428,0.6031,0.0,0.1677,0.2632,0.3932,0.1821,0.5571,0088407c,471c6c1b,f22335a2,906ec1b2,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,1,0,1,0.1284,1.0,0.3753,0.0323,0.0,0.1233,0.1284,0.3753,0.0,0.0497,0.2184,0.3932,0.0151,0.3467,1139858f,4eb42ee6,2bd388cd,96926404,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,0,0,1,0.428,0.82,0.3866,0.0968,0.4,0.2708,0.428,0.3866,0.0588,0.1118,0.4916,0.3932,0.3303,0.3571,dc029453,e9b19332,a917582c,906ec1b2,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
0,0,0,1,0.428,0.0,0.3866,0.1677,0.0,0.3292,0.428,0.3866,0.1176,0.205,0.3496,0.3932,0.0047,0.3571,dc029453,e9b19332,a917582c,96926404,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,1,0,1,0.428,0.0,0.6031,0.0129,0.2,0.4392,0.428,0.6031,0.0,0.0311,0.1846,0.3932,0.1823,0.5571,0088407c,471c6c1b,f22335a2,19ca07d9,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,1,0,1,0.1284,0.0,0.3753,0.1355,0.2,0.1067,0.1284,0.3753,0.0,0.1615,0.3004,0.3932,0.1823,0.3467,0088407c,471c6c1b,f22335a2,31f4786e,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,0,0,1,0.3994,1.0,0.1732,0.1677,0.0,0.3245,0.3994,0.1732,0.1176,0.205,0.3146,0.3932,0.0047,0.16,0088407c,471c6c1b,f22335a2,96926404,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
1,1,0,1,0.1284,1.0,0.3753,0.1226,0.6,0.1452,0.1284,0.3753,0.0,0.1366,0.1391,0.3932,0.5199,0.3467,1139858f,4eb42ee6,2bd388cd,96926404,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,0,0,1,0.428,0.95,0.3866,0.0645,0.8,0.4043,0.428,0.3866,0.0588,0.0807,0.2273,0.3932,0.7323,0.3571,dc029453,e9b19332,a917582c,0f68baf6,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,0,0,1,0.428,1.0,0.3866,0.0645,0.8,0.4043,0.428,0.3866,0.0588,0.0807,0.2273,0.3932,0.7323,0.3571,dc029453,e9b19332,a917582c,0f68baf6,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
0,1,0,1,0.428,0.0,0.3866,0.1226,0.6,0.4839,0.428,0.3866,0.0,0.1366,0.1391,0.3932,0.5199,0.3571,dc029453,e9b19332,a917582c,96926404,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,1,0,1,0.428,0.0,0.6031,0.1419,0.2,0.4028,0.428,0.6031,0.0,0.1677,0.2293,0.3932,0.1821,0.5571,0088407c,471c6c1b,f22335a2,906ec1b2,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,0,0,1,0.428,0.0,0.3866,0.0645,0.8,0.3087,0.428,0.3866,0.0588,0.0807,0.3934,0.3932,0.7323,0.3571,dc029453,e9b19332,a917582c,0f68baf6,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
0,1,0,1,0.3566,0.0,0.5,0.129,0.2,0.3367,0.3566,0.5,0.0,0.1553,0.2277,0.3932,0.1689,0.4619,ab4271a7,46a2c293,57170ff1,9ad4f36f,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,1,0,1,0.1284,1.0,0.3753,0.1419,0.2,0.1208,0.1284,0.3753,0.0,0.1677,0.2293,0.3932,0.1821,0.3467,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,0,0,1,0.1284,1.0,0.3753,0.0387,0.0,0.078,0.1284,0.3753,0.0294,0.0745,0.5245,0.3932,0.0128,0.3467,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,1,0,1,0.0,0.0,0.5,0.0323,0.0,0.0,0.5064,0.0,0.0,0.0497,0.2273,0.3932,0.0151,0.4619,1139858f,4eb42ee6,2bd388cd,96926404,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,1,0,1,0.1712,0.75,0.5052,0.0387,0.2,0.0949,0.1712,0.5052,0.0,0.0683,0.6048,0.3932,0.1544,0.4667,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
1,1,0,1,0.428,0.21,0.6031,0.1355,0.2,0.3352,0.428,0.6031,0.0,0.1615,0.3379,0.3932,0.1823,0.5571,0088407c,471c6c1b,f22335a2,31f4786e,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,1,0,1,0.0,0.0,0.3753,0.0387,0.2,0.0,0.0,0.0,0.0,0.0683,0.6048,0.3932,0.1544,0.3467,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
0,0,0,1,0.3566,0.0,0.1546,0.0129,0.0,0.2492,0.3566,0.1546,0.0588,0.0373,0.4159,0.3932,0.0126,0.1429,ab4271a7,46a2c293,57170ff1,19ca07d9,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,0,0,1,0.428,1.0,0.3866,0.0645,0.8,0.4043,0.428,0.3866,0.0588,0.0807,0.2273,0.3932,0.7323,0.3571,dc029453,e9b19332,a917582c,0f68baf6,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
1,0,0,1,0.1284,1.0,0.3753,0.0839,0.2,0.1117,0.1284,0.3753,0.0294,0.0994,0.2734,0.3932,0.3484,0.3467,1139858f,4eb42ee6,2bd388cd,31f4786e,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,0,0,1,0.428,0.0,0.3866,0.0968,0.4,0.2409,0.428,0.3866,0.0588,0.1118,0.5911,0.3932,0.3303,0.3571,dc029453,e9b19332,a917582c,906ec1b2,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,0,0,1,0.1284,1.0,0.3753,0.1677,0.4,0.0835,0.1284,0.3753,0.0588,0.1988,0.4702,0.3932,0.347,0.3467,1139858f,4eb42ee6,2bd388cd,96926404,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,0,0,1,0.3566,0.0,0.6186,0.1032,0.2,0.2358,0.3566,0.6186,0.0588,0.118,0.4571,0.3932,0.1738,0.5714,ab4271a7,46a2c293,57170ff1,19ca07d9,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,1,0,1,0.1284,1.0,0.3753,0.1032,0.0,0.08,0.1284,0.3753,0.0,0.1304,0.5038,0.3932,0.5211,0.3467,1139858f,4eb42ee6,2bd388cd,96926404,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,1,0,1,0.1769,1.0,0.517,0.0323,0.0,0.1753,0.1769,0.517,0.0,0.0497,0.2021,0.3932,0.0151,0.4776,1139858f,4eb42ee6,2bd388cd,96926404,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
0,1,0,1,0.0,0.0,0.5,0.0323,0.0,0.0,0.0,0.0,0.0,0.0497,0.2184,0.3932,0.0151,0.4619,1139858f,4eb42ee6,2bd388cd,96926404,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
1,0,0,1,0.1769,1.0,0.6964,0.1677,0.0,0.1429,0.1769,0.6964,0.1176,0.205,0.3182,0.3932,0.0047,0.6433,1139858f,4eb42ee6,2bd388cd,96926404,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,0,0,1,0.428,1.0,0.3866,0.0645,0.8,0.4043,0.428,0.3866,0.0588,0.0807,0.2273,0.3932,0.7323,0.3571,dc029453,e9b19332,a917582c,0f68baf6,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,1
0,1,0,1,0.3566,0.0,0.1546,0.0323,0.0,0.3113,0.3566,0.1546,0.0,0.0621,0.2714,0.3932,0.1541,0.1429,ab4271a7,46a2c293,57170ff1,9ad4f36f,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
1,0,0,1,0.1284,1.0,0.3753,0.1677,0.4,0.11,0.1284,0.3753,0.0588,0.1988,0.2825,0.3932,0.347,0.3467,1139858f,4eb42ee6,2bd388cd,96926404,0e06251b,baf1c418,e930f1b4,9eeada87,afa4bb26,user_e3fdbc07,0
